  -0.737	  -0.120	   0.214	  -0.377	  -0.863	  -0.474	  -0.044	  -0.578	
   0.287	   0.084	  -0.396	  -0.889	  -0.218	  -1.120	  -0.454	  -0.269	
  -0.474	   0.239	  -0.690	  -0.074	  -0.358	  -0.761	  -0.415	  -0.434	
   0.111	  -0.201	  -0.059	   0.057	  -1.434	  -0.556	   0.124	  -1.000	
  -0.252	  -0.218	  -0.415	  -0.286	  -0.322	  -0.667	  -0.059	  -0.737	
  -0.286	  -0.015	   0.084	  -0.713	  -0.811	  -0.535	   0.029	  -0.690	
   0.057	   0.275	   0.433	  -0.396	  -0.120	  -1.786	  -0.713	  -0.667	
  -0.667	   0.151	  -0.234	  -0.136	  -0.358	  -0.889	  -0.286	  -0.494	
  -0.556	  -0.105	  -0.340	  -0.168	  -0.474	  -0.811	  -0.168	  -0.286	
  -0.168	  -0.059	  -0.152	  -0.494	  -0.474	  -0.304	  -0.105	  -1.152	
  -0.304	   0.433	   0.029	   0.000	  -0.863	  -0.971	  -0.286	  -0.943	
  -1.152	  -0.136	   0.641	  -0.136	  -0.377	  -0.535	  -0.622	  -0.578	
  -0.786	  -0.152	  -0.218	  -0.120	  -0.184	  -0.943	  -0.304	  -0.184	
  -0.761	   0.263	  -1.358	  -0.184	  -0.415	  -0.089	   0.367	  -0.713	
  -0.269	  -0.184	  -1.184	   0.379	  -0.304	  -0.943	  -0.044	  -0.340	
  -0.377	  -0.761	  -0.556	   0.138	   0.043	  -0.837	   0.333	  -0.863	
  -0.916	  -0.269	   0.287	  -0.811	  -0.252	  -0.201	  -0.089	  -0.622	
  -0.252	   0.151	   0.098	  -0.474	  -0.556	  -1.000	  -0.322	  -0.515	
  -0.837	  -0.304	  -0.184	   0.138	  -0.136	  -0.916	  -0.454	  -0.168	
  -0.556	  -0.269	  -0.029	  -0.168	  -0.044	  -0.811	  -0.168	  -0.811	
  -0.837	   0.151	  -0.074	  -0.234	  -0.074	  -0.916	  -0.454	  -0.415	
  -0.377	  -0.044	  -0.535	  -0.029	  -0.304	  -0.644	  -0.396	  -0.515	
  -0.105	  -0.494	  -0.434	  -0.089	  -0.184	  -0.811	  -0.252	  -0.474	
  -0.556	  -0.252	  -0.322	  -0.184	  -0.377	  -0.535	  -0.396	  -0.218	
  -0.136	  -0.454	  -0.322	   0.390	  -0.837	  -1.120	  -0.044	  -0.304	
  -0.269	  -0.120	  -0.136	   0.014	  -0.494	  -1.396	  -0.136	  -0.286	
  -0.168	   0.084	  -0.286	  -0.044	  -0.269	  -1.152	  -0.252	  -0.713	
  -0.396	   0.014	   0.043	  -0.044	  -0.396	  -1.059	  -0.269	  -0.690	
  -1.396	   0.164	  -0.029	  -0.234	  -0.218	  -0.454	  -0.340	  -0.286	
   0.029	   0.164	   0.275	  -0.304	  -1.059	  -0.943	  -0.168	  -0.786	
   0.227	  -0.415	  -0.415	  -0.622	  -0.304	  -0.184	  -0.340	  -0.737	
  -0.916	  -1.252	   2.379	  -0.218	  -0.644	  -0.168	  -0.971	  -1.000	
   0.124	  -0.434	  -0.644	   0.084	   0.029	  -1.000	  -0.415	  -0.515	
  -0.667	  -0.234	  -0.089	  -0.152	  -1.396	  -0.377	   0.749	  -0.600	
  -0.089	  -0.340	  -0.286	   0.287	  -0.152	  -1.396	  -0.201	  -0.578	
  -0.667	  -0.322	  -0.286	   0.098	  -0.120	  -0.837	   0.029	  -0.644	
  -0.415	  -0.152	  -0.218	  -0.644	  -0.184	  -0.322	  -0.340	  -0.474	
  -0.556	  -0.286	  -0.690	   0.275	   0.379	  -0.971	  -0.434	  -0.454	
  -0.863	  -0.136	   0.029	  -0.089	  -0.340	  -0.377	  -0.286	  -0.667	
  -1.059	  -0.184	  -0.029	   0.014	  -0.218	  -0.600	  -0.218	  -0.396	
  -0.269	   0.057	   0.164	   0.239	  -0.761	  -1.322	  -0.218	  -0.578	
  -0.029	  -0.434	   0.084	   0.322	  -1.089	  -0.971	   0.057	  -0.622	
  -0.474	  -0.059	  -0.152	  -0.044	  -0.786	  -0.644	   0.098	  -0.622	
  -0.811	   0.345	  -0.044	   0.043	  -0.152	  -1.059	  -0.059	  -0.943	
  -0.234	  -0.304	  -0.622	  -0.105	  -0.234	  -0.152	  -0.415	  -0.600	
  -0.304	  -0.184	   0.084	  -0.089	  -0.377	  -1.029	   0.401	  -1.152	
  -1.000	   0.029	  -0.837	   0.390	  -0.358	  -0.358	   0.070	  -0.578	
  -0.396	  -0.340	  -0.786	   0.138	   0.000	  -1.120	  -0.252	   0.124	
   0.263	  -0.396	   0.275	  -0.286	  -0.015	  -1.396	   0.322	  -1.396	
  -0.029	   0.014	  -0.029	  -0.269	  -1.396	  -0.556	   0.164	  -0.515	
  -0.535	  -0.415	  -0.044	  -0.358	  -0.340	  -0.304	   0.029	  -0.644	
  -0.074	   0.202	  -0.644	  -0.120	   0.151	  -1.286	  -0.358	  -0.474	
  -0.535	  -0.120	  -0.234	   0.111	  -0.184	  -0.737	  -0.304	  -0.600	
   0.275	  -0.184	  -0.168	  -0.029	  -0.218	  -1.184	  -0.252	  -0.837	
   0.227	   0.111	  -0.434	  -0.578	   0.070	  -0.971	  -0.622	  -0.396	
  -0.535	  -0.358	  -0.044	  -0.089	  -1.737	   0.227	   0.151	  -0.201	
  -0.535	  -0.152	  -0.234	  -0.201	  -0.358	  -0.474	  -0.234	  -0.396	
  -0.578	  -0.252	   0.433	  -0.474	  -0.600	  -0.494	   0.379	  -1.000	
  -0.761	  -0.286	  -0.454	   0.227	  -0.089	  -0.515	  -0.600	  -0.105	
   0.496	   0.189	  -0.863	  -0.454	   0.411	  -1.120	  -0.396	  -0.837	
  -0.234	  -0.168	  -0.074	  -0.184	  -0.074	  -1.184	  -0.454	  -0.184	
   0.098	  -0.286	  -0.269	  -0.234	   0.164	  -1.644	  -0.434	   0.057	
  -1.120	  -0.201	  -0.136	   0.070	  -0.218	  -0.556	  -0.358	  -0.029	
  -0.837	   0.401	   0.138	   0.057	  -0.889	  -0.377	   0.057	  -1.089	
   0.000	   0.151	  -0.234	  -0.252	  -0.218	  -1.252	  -0.269	  -0.454	
  -0.415	  -0.105	  -0.168	  -0.201	  -0.201	  -0.556	  -0.377	  -0.494	
  -0.622	  -0.218	   0.333	  -0.377	  -0.515	  -1.000	   0.356	  -0.474	
  -0.168	  -0.304	  -0.152	   0.029	  -0.322	  -0.622	  -0.474	  -0.494	
  -0.269	  -0.044	   0.356	  -0.168	  -0.690	  -1.089	  -0.044	  -0.556	
  -0.358	   0.057	  -0.015	  -0.713	  -0.152	  -0.322	  -0.358	  -0.622	
  -0.089	  -0.786	  -0.015	  -0.252	  -0.396	  -0.434	  -0.074	  -0.434	
  -0.494	  -0.322	  -0.396	   0.263	  -0.358	  -0.578	  -0.168	  -0.396	
  -0.690	  -0.044	  -0.120	   0.043	  -0.218	  -0.690	  -0.340	  -0.377	
   0.043	  -0.120	  -0.434	  -0.152	   0.057	  -1.152	  -0.322	  -0.340	
  -0.168	  -0.218	   0.214	   0.000	  -1.184	  -0.218	   0.475	  -1.322	
  -0.474	  -0.184	  -0.105	  -0.218	  -0.029	  -0.863	  -0.358	  -0.184	
  -0.044	  -0.074	  -0.644	   0.084	  -0.252	  -1.184	  -0.269	  -0.029	
  -0.644	  -0.304	  -0.322	  -0.168	   0.014	  -0.644	  -0.340	   0.000	
  -0.120	  -0.168	   0.880	  -0.286	  -0.515	  -0.474	   0.287	  -2.000	
  -0.515	   0.014	   0.098	  -0.269	  -0.454	  -0.286	  -0.358	  -0.622	
  -0.152	   0.070	  -0.434	  -0.252	  -0.415	  -0.600	  -0.269	  -0.340	
  -0.152	  -0.074	  -0.286	  -0.494	  -0.201	  -0.761	  -0.218	  -0.184	
  -0.136	  -0.136	  -0.415	   0.000	   0.000	  -0.761	  -0.340	  -0.578	
  -0.015	   0.000	  -0.396	  -0.269	  -0.286	  -0.863	  -0.286	  -0.252	
  -0.916	  -0.286	   0.070	   0.014	   0.356	  -0.515	  -0.152	  -0.916	
  -0.322	  -0.234	   0.263	  -0.184	  -0.322	  -0.971	   0.029	  -0.600	
   0.176	  -0.218	  -0.015	  -0.120	  -0.152	  -0.889	  -0.234	  -0.889	
  -0.089	  -0.120	  -0.415	   0.057	  -0.622	  -0.089	  -0.269	  -0.786	
  -0.184	  -0.105	  -0.105	   0.202	  -0.578	  -1.059	   0.014	  -0.515	
   0.000	  -0.059	  -0.535	   0.986	  -1.358	  -0.916	   0.454	  -0.889	
  -0.120	   0.098	  -0.286	  -0.535	  -0.059	  -0.690	  -0.454	  -0.269	
  -0.916	  -0.322	   0.151	   0.227	  -0.600	  -0.434	   0.138	  -0.535	
  -0.556	  -0.454	  -0.105	  -0.089	  -0.494	  -0.377	  -0.015	  -0.201	
  -0.234	  -0.377	  -0.340	   0.014	   0.070	  -1.089	   0.124	  -0.454	
  -0.029	   0.000	  -0.269	  -0.184	  -0.644	  -0.916	   0.239	  -0.474	
  -0.184	  -0.029	  -0.396	  -0.059	  -0.434	  -0.837	  -0.152	  -0.184	
  -0.358	  -0.494	  -0.396	   0.070	  -0.286	  -0.667	  -0.184	   0.043	
   0.138	  -0.252	  -0.667	  -0.184	   0.043	  -1.120	  -0.304	   0.084	
  -0.396	  -0.089	  -0.286	   0.029	  -0.152	  -0.786	  -0.304	  -0.269	
  -1.218	   0.287	  -0.059	   0.057	  -0.105	  -0.556	  -0.201	  -0.454	
  -0.286	   0.029	   0.098	  -0.120	  -0.811	  -0.622	   0.000	  -0.535	
  -0.105	  -0.120	  -0.340	  -0.201	  -0.234	  -0.600	  -0.340	  -0.304	
  -0.136	  -0.089	  -0.184	  -0.201	  -0.201	  -0.837	  -0.304	  -0.286	
  -0.667	  -0.105	   0.151	  -0.152	  -0.152	  -0.494	  -0.218	  -0.600	
   0.367	   0.749	   0.299	  -1.644	  -0.136	  -0.454	  -0.377	  -1.029	
   0.227	  -0.105	  -0.600	  -0.201	  -0.074	  -1.152	  -0.074	  -0.234	
  -0.234	   0.124	   0.239	  -0.515	  -0.863	  -0.515	  -0.015	  -0.434	
  -0.168	  -0.415	  -0.415	  -0.029	  -0.286	  -0.358	  -0.168	  -0.358	
  -1.089	  -0.201	  -0.535	   0.263	  -0.201	  -0.494	  -0.074	   0.138	
  -0.184	  -0.184	  -0.136	  -0.015	  -0.304	  -0.811	  -0.286	  -0.269	
  -0.622	  -0.074	  -0.218	   0.202	  -0.474	  -0.434	   0.151	  -0.713	
  -0.089	   0.000	  -0.074	  -0.269	  -1.029	  -0.074	  -0.340	  -0.304	
  -0.136	  -0.322	   0.000	   0.098	  -0.234	  -0.415	  -0.015	  -1.152	
  -0.713	  -0.252	   0.287	   0.151	  -0.494	  -0.234	  -0.074	  -0.837	
   0.084	   0.151	  -0.234	  -0.201	   0.070	  -0.863	  -0.136	  -1.029	
  -0.713	   0.275	   0.138	   0.239	  -0.644	  -1.000	   0.239	  -0.690	
  -0.234	  -0.269	  -0.286	  -0.201	  -0.252	  -0.556	  -0.269	  -0.089	
  -0.454	   0.251	   0.151	   0.014	  -0.377	  -1.286	  -0.184	  -0.269	
   0.124	  -0.029	  -0.434	  -0.667	  -0.218	  -0.556	  -0.234	  -0.136	
  -0.184	  -0.218	  -0.029	   0.098	  -0.943	  -0.811	   0.585	  -0.644	
  -0.377	  -0.737	  -0.474	   0.189	  -0.304	  -0.690	   0.536	  -0.286	
  -0.269	   0.098	  -0.044	  -0.252	  -0.120	  -0.713	  -0.218	  -0.622	
  -0.168	  -0.168	   0.098	  -0.358	  -0.377	  -0.600	  -0.454	  -0.105	
  -0.152	  -0.120	  -0.474	   0.124	  -0.089	  -1.059	  -0.184	  -0.168	
  -0.168	  -0.269	  -0.120	   0.057	  -0.152	  -0.943	  -0.218	  -0.304	
  -0.044	   0.000	  -0.761	  -0.029	  -0.152	  -0.837	  -0.152	  -0.136	
  -0.811	   0.151	   0.251	  -0.029	  -0.340	  -1.059	   0.164	  -0.434	
   0.401	   0.084	  -0.622	  -0.515	  -0.667	  -0.074	  -0.515	  -0.201	
  -0.168	  -0.168	  -0.152	  -0.120	  -0.622	  -0.234	  -0.120	  -0.515	
   0.029	   0.275	   0.070	  -0.059	  -0.269	  -0.863	  -0.494	  -0.786	
  -0.515	   0.043	  -0.286	  -0.556	   0.070	  -0.494	  -0.152	  -0.201	
   0.029	  -0.120	  -0.358	   0.029	  -0.600	  -0.667	  -0.044	  -0.358	
   0.057	  -0.286	  -0.578	  -0.015	  -0.059	  -1.000	  -0.340	   0.138	
  -0.152	  -0.201	  -0.029	   0.239	  -0.168	  -0.811	   0.014	  -0.971	
  -0.168	   0.111	  -0.105	  -0.358	  -0.286	  -0.837	  -0.105	  -0.322	
  -0.304	   0.014	   0.084	  -0.252	  -0.377	  -0.494	   0.176	  -0.916	
  -0.358	  -0.044	  -0.059	  -0.059	  -0.218	  -0.837	  -0.184	  -0.304	
  -0.556	  -0.286	   0.111	  -0.029	  -0.667	  -0.089	  -0.358	  -0.184	
  -0.105	  -0.322	  -0.396	   0.043	  -0.044	  -0.396	  -0.074	  -0.761	
  -0.322	  -0.252	   0.043	  -0.322	  -0.152	  -0.667	  -0.059	  -0.322	
  -0.120	  -0.184	  -0.089	  -0.152	  -0.286	  -0.622	  -0.152	  -0.434	
