-2.879793	0.864993	2.278281	0	28	118	13.66
2.879793	0.850607	-1.335383	109	100	114	13.98
-2.879793	0.709924	0.218797	118	98	23	13.18
-2.879793	0.685216	-1.712745	115	99	111	13.20
2.879793	0.685216	-1.712745	105	20	101	13.18
2.879793	0.379747	-1.713059	119	28	119	13.20
2.617994	2.984978	1.954446	115	111	24	13.26
-2.617994	2.863997	0.549740	2	98	104	13.58
2.617994	2.704512	1.488683	114	20	101	13.06
-2.617994	2.587733	0.232235	2	110	92	13.42
2.617994	2.587733	0.232235	107	15	103	13.54
2.617994	2.456751	-1.503343	116	115	26	13.16
-2.617994	2.455966	-0.641220	89	109	0	13.22
2.617994	2.295480	1.008277	32	3	114	13.26
2.617994	2.153910	-1.714959	94	117	12	13.34
-2.617994	2.001437	0.381215	96	100	116	13.66
2.617994	1.875281	0.107086	118	110	91	13.68
2.617994	1.741644	-2.695914	96	108	115	13.14
-2.617994	1.699788	2.452890	18	107	105	13.30
2.617994	1.617114	-1.572037	95	111	8	13.18
-2.617994	1.606104	-0.451151	13	104	19	13.04
-2.617994	1.574060	2.783565	105	13	97	13.20
2.617994	1.569311	-3.003978	119	93	113	13.12
2.617994	1.554776	0.100351	113	22	0	13.38
-2.617994	1.545873	-1.877082	22	10	101	13.02
2.617994	1.510910	-0.740472	117	101	16	13.24
2.617994	1.488617	1.159546	5	96	1	13.88
-2.617994	1.413430	2.550734	107	13	94	13.00
2.617994	1.374601	-2.456031	25	8	116	13.36
-2.617994	1.242974	-2.977882	3	106	99	13.40
2.617994	1.135834	-1.431087	32	6	0	13.06
-2.617994	1.135813	-2.658866	110	103	104	13.10
-2.617994	1.113094	-0.272241	113	18	97	13.80
-2.617994	0.960688	-0.577532	13	98	4	13.78
2.617994	0.929350	-2.910676	22	102	11	13.22
-2.617994	0.899350	-2.069907	116	100	106	13.04
-2.617994	0.850607	-1.335383	115	119	87	13.36
-2.617994	0.762244	-0.273349	18	15	103	13.54
2.617994	0.733948	3.021411	1	29	117	13.20
-2.617994	0.685216	-1.712745	105	101	105	13.82
2.617994	0.203748	0.590255	8	28	3	13.48
-2.356194	2.343981	-1.040456	90	4	108	13.56
2.356194	2.180315	-1.357379	1	4	94	13.46
-2.356194	2.104282	-0.813972	91	6	113	13.32
2.356194	2.073035	2.027405	117	27	5	13.12
2.356194	2.063651	-2.044600	94	119	9	13.52
2.356194	1.977582	0.969896	5	97	14	13.18
-2.356194	1.948085	-2.363031	8	100	14	13.60
2.356194	1.870545	-2.976234	109	5	26	13.02
2.356194	1.846342	-1.796954	2	27	114	13.50
-2.356194	1.824694	1.850876	119	22	101	13.58
-2.356194	1.699788	2.452890	113	16	95	13.28
-2.356194	1.606104	-0.451151	19	111	19	13.48
-2.356194	1.555207	1.708892	106	15	96	13.14
2.356194	1.417623	-0.202254	13	8	27	13.34
-2.356194	1.413430	2.550734	16	112	101	13.44
2.356194	1.413347	-1.339188	97	110	8	13.04
-2.356194	1.391910	3.030322	22	8	23	13.32
2.356194	1.374601	-2.456031	3	26	109	13.12
2.356194	1.335669	0.897240	0	26	3	13.20
2.356194	1.310100	1.488307	117	24	12	13.04
-2.356194	1.256302	0.062705	111	8	26	13.40
2.356194	1.135834	-1.431087	109	22	14	13.50
-2.356194	1.134796	2.434290	117	107	99	13.52
-2.356194	1.134497	-1.109631	16	102	5	13.32
-2.356194	1.128190	-2.288622	109	12	92	13.98
-2.356194	0.906588	1.252948	3	22	18	13.80
-2.356194	0.866955	-0.931351	13	98	0	13.70
-2.356194	0.674054	1.013609	6	18	21	13.76
-2.356194	0.640596	-2.797608	111	109	97	13.76
2.356194	0.203748	0.590255	116	105	98	13.46
2.356194	0.080730	-2.622036	16	113	22	13.02
-2.094395	2.724429	-0.348782	13	95	115	13.26
-2.094395	2.379497	0.561089	103	22	114	13.14
-2.094395	2.174483	2.653697	108	20	115	13.50
2.094395	2.164094	-2.991358	93	117	1	13.02
-2.094395	2.089241	-0.114193	15	118	24	13.04
2.094395	2.001437	0.381215	111	105	19	13.02
-2.094395	1.909857	-0.381669	18	116	21	13.98
-2.094395	1.846342	-1.796954	8	100	17	13.46
-2.094395	1.766067	2.153843	109	95	1	13.82
-2.094395	1.510910	-0.740472	19	107	17	13.06
-2.094395	1.448123	-2.163292	108	21	115	13.12
-2.094395	1.391910	3.030322	21	10	23	13.90
-2.094395	1.374601	-2.456031	108	21	118	13.38
-2.094395	1.256302	0.062705	111	7	27	13.40
-2.094395	1.134796	2.434290	21	118	25	13.12
-2.094395	1.134497	-1.109631	95	3	110	13.90
2.094395	1.134497	-1.109631	119	3	88	13.82
-2.094395	0.640596	-2.797608	7	108	99	13.54
-2.094395	0.418037	1.360082	2	17	23	13.00
-2.094395	0.203748	0.590255	8	100	99	13.22
-1.832596	2.295480	1.008277	22	11	15	13.82
-1.832596	2.174483	2.653697	116	8	91	13.02
-1.832596	2.138223	1.678323	113	22	102	13.82
1.832596	2.063651	-2.044600	8	22	103	13.40
1.832596	2.001437	0.381215	104	106	13	13.76
-1.832596	1.998705	2.370472	27	117	119	13.30
-1.832596	1.836682	-0.676006	19	117	20	13.92
-1.832596	1.766067	2.153843	12	0	32	13.12
-1.832596	1.741644	-2.695914	95	115	99	13.68
1.832596	1.683268	0.374177	19	17	5	13.22
-1.832596	1.658653	-2.409879	93	113	101	13.36
-1.832596	1.450119	-2.739050	18	107	104	13.68
-1.832596	1.135813	-2.658866	14	107	103	13.38
-1.832596	1.113094	-0.272241	111	26	106	13.76
-1.832596	1.014500	0.906702	23	4	107	13.46
-1.832596	0.914445	2.687814	118	103	100	13.12
1.832596	0.866955	-0.931351	97	105	112	13.40
-1.832596	0.709924	0.218797	107	11	95	13.58
1.832596	0.700570	1.559208	32	113	5	13.16
1.832596	0.640596	-2.797608	116	107	92	13.18
-1.570796	2.881233	-2.582574	95	117	15	13.20
1.570796	2.881233	-2.582574	116	4	26	13.50
1.570796	2.579248	-2.364801	101	95	2	13.02
1.570796	2.379497	0.561089	109	15	96	13.72
-1.570796	2.356369	3.005869	27	117	7	13.82
-1.570796	2.343981	-1.040456	2	99	100	13.40
-1.570796	2.299159	2.264663	114	7	90	13.32
-1.570796	2.295480	1.008277	105	8	27	13.30
1.570796	2.247462	0.191623	109	110	21	13.42
-1.570796	2.041297	-2.664597	26	112	5	13.20
-1.570796	1.977582	0.969896	114	24	17	13.20
-1.570796	1.721184	-0.153948	22	6	17	13.74
-1.570796	1.696674	-1.253233	112	22	103	13.72
-1.570796	1.440580	2.260026	17	2	29	13.38
-1.570796	1.134796	2.434290	92	7	115	13.30
-1.570796	1.128190	-2.288622	96	101	114	13.72
-1.570796	1.014500	0.906702	23	8	109	13.84
-1.570796	0.960688	-0.577532	96	109	1	13.54
1.570796	0.906588	1.252948	16	100	17	13.84
-1.570796	0.762244	-0.273349	28	119	113	13.38
-1.570796	0.619654	-2.216909	101	100	11	13.00
-1.570796	0.419640	2.974122	20	106	23	13.50
1.570796	0.290380	-0.796960	28	8	106	13.38
1.308997	2.881233	-2.582574	115	10	22	13.44
1.308997	2.719179	-1.780644	4	8	25	13.52
-1.308997	2.588535	-2.976617	6	23	101	13.04
1.308997	2.456751	-1.503343	3	108	95	13.70
1.308997	2.396274	-1.959260	4	106	98	13.30
1.308997	2.379497	0.561089	108	108	21	13.22
-1.308997	2.299159	2.264663	10	16	24	13.02
1.308997	2.247462	0.191623	107	110	21	13.54
1.308997	2.104282	-0.813972	110	4	24	13.98
1.308997	1.904882	-1.478089	102	10	14	13.86
-1.308997	1.872854	1.543456	11	113	32	13.84
-1.308997	1.736875	3.023612	27	118	118	13.22
1.308997	1.696674	-1.253233	102	11	14	13.16
-1.308997	1.555207	1.708892	20	14	109	13.42
1.308997	1.555207	1.708892	18	101	108	13.92
-1.308997	1.545873	-1.877082	114	22	101	13.38
1.308997	1.433411	-1.035986	5	29	116	13.14
1.308997	1.374601	-2.456031	23	107	0	13.72
-1.308997	1.214854	-1.966664	111	23	103	13.14
1.308997	1.214854	-1.966664	0	98	104	13.36
-1.308997	1.113094	-0.272241	112	18	98	13.10
-1.308997	1.014500	0.906702	26	103	8	13.20
-1.308997	0.906588	1.252948	26	105	10	13.06
-1.308997	0.619654	-2.216909	107	23	108	13.26
-1.308997	0.419640	2.974122	4	116	96	13.56
1.308997	0.203748	0.590255	8	27	116	13.14
-1.308997	0.203748	0.590255	107	13	99	13.18
1.047198	2.984978	1.954446	119	26	5	13.78
-1.047198	2.704512	1.488683	106	15	97	13.38
1.047198	2.588535	-2.976617	106	19	10	13.74
1.047198	2.404280	-0.174044	114	117	25	13.72
1.047198	2.356369	3.005869	111	99	107	13.64
1.047198	2.174483	2.653697	97	110	20	13.08
-1.047198	2.104282	-0.813972	12	3	25	13.24
-1.047198	1.948085	-2.363031	104	94	6	13.28
1.047198	1.812176	0.656819	27	3	6	13.22
-1.047198	1.809167	1.213774	14	100	106	13.30
1.047198	1.699788	2.452890	98	12	111	13.40
-1.047198	1.662363	0.915448	90	7	3	13.18
1.047198	1.617114	-1.572037	103	13	11	13.22
1.047198	1.599406	1.426070	1	19	98	13.00
-1.047198	1.545873	-1.877082	110	21	101	13.78
1.047198	1.506530	1.988858	114	10	93	13.00
1.047198	1.450119	-2.739050	13	101	119	13.02
1.047198	1.391910	3.030322	109	19	109	13.24
-1.047198	1.325504	-1.671296	113	12	91	13.26
1.047198	1.135813	-2.658866	94	102	106	13.56
-1.047198	1.045978	0.343692	17	17	113	13.84
-1.047198	1.014500	0.906702	8	21	109	13.16
1.047198	0.961715	0.014085	12	115	28	13.16
1.047198	0.929350	-2.910676	10	98	105	13.86
-1.047198	0.733948	3.021411	103	13	95	13.36
1.047198	0.709924	0.218797	12	109	96	13.26
1.047198	0.700570	1.559208	114	21	18	13.02
1.047198	0.674054	1.013609	99	20	112	13.36
-1.047198	0.619654	-2.216909	115	97	17	13.24
-1.047198	0.615174	-0.666022	111	106	20	13.12
1.047198	0.203748	0.590255	113	105	99	13.38
-0.785398	2.979456	-1.009304	0	116	27	13.30
0.785398	2.719179	-1.780644	115	25	103	13.18
-0.785398	2.407836	1.410646	1	97	109	13.22
-0.785398	2.396274	-1.959260	106	20	105	13.08
0.785398	2.393226	1.857173	94	2	11	13.70
-0.785398	2.299159	2.264663	18	20	3	13.04
0.785398	2.187132	-0.479875	113	3	25	13.30
0.785398	2.164094	-2.991358	111	102	104	13.60
0.785398	2.089241	-0.114193	104	5	19	13.60
0.785398	1.909857	-0.381669	105	8	19	13.66
0.785398	1.875281	0.107086	96	4	7	13.20
0.785398	1.872854	1.543456	114	101	24	13.04
0.785398	1.836682	-0.676006	110	13	20	13.36
0.785398	1.766067	2.153843	95	6	106	13.96
0.785398	1.732874	-0.951685	102	9	14	13.44
0.785398	1.699788	2.452890	101	16	111	13.30
0.785398	1.683268	0.374177	95	4	3	13.20
0.785398	1.555207	1.708892	110	13	26	13.40
-0.785398	1.545873	-1.877082	110	15	94	13.94
-0.785398	1.488617	1.159546	9	20	111	13.54
0.785398	1.448123	-2.163292	112	99	109	13.56
0.785398	1.413430	2.550734	106	14	103	13.70
-0.785398	1.325504	-1.671296	112	11	91	13.44
-0.785398	1.301460	-0.509251	7	109	93	13.54
0.785398	1.194549	-0.801900	26	115	116	13.76
0.785398	1.134796	2.434290	104	3	95	13.06
-0.785398	1.113094	-0.272241	116	24	115	13.02
-0.785398	0.866955	-0.931351	91	110	114	13.02
0.785398	0.866395	-2.492918	1	17	101	13.14
-0.785398	0.618092	2.539118	111	6	23	13.20
-0.785398	0.080730	-2.622036	103	5	18	13.94
0.523599	2.478122	2.609777	113	4	89	13.60
0.523599	2.455966	-0.641220	22	100	118	13.64
-0.523599	2.295480	1.008277	112	98	116	13.80
0.523599	2.187132	-0.479875	110	6	22	13.68
0.523599	2.138223	1.678323	14	22	108	13.00
0.523599	2.089241	-0.114193	106	6	20	13.94
0.523599	1.909857	-0.381669	107	10	19	13.46
0.523599	1.904882	-1.478089	116	19	15	13.06
-0.523599	1.846342	-1.796954	14	6	22	13.86
-0.523599	1.836682	-0.676006	112	95	10	13.00
0.523599	1.824694	1.850876	94	7	108	13.90
-0.523599	1.824694	1.850876	117	24	110	13.24
0.523599	1.766067	2.153843	104	19	114	13.22
-0.523599	1.741644	-2.695914	6	101	101	13.38
-0.523599	1.599406	1.426070	118	24	113	13.70
0.523599	1.574060	2.783565	91	12	114	13.38
-0.523599	1.574060	2.783565	1	28	117	13.24
-0.523599	1.448123	-2.163292	119	94	117	13.26
0.523599	1.448123	-2.163292	112	100	108	13.44
0.523599	1.440580	2.260026	103	9	99	13.22
0.523599	1.301460	-0.509251	6	24	103	13.12
0.523599	1.247695	1.809890	103	8	101	13.40
0.523599	1.218453	2.777284	117	10	93	13.68
-0.523599	1.214854	-1.966664	28	7	116	13.32
0.523599	1.194549	-0.801900	4	23	16	13.32
0.523599	1.135813	-2.658866	111	23	13	13.20
0.523599	1.113094	-0.272241	25	114	7	13.42
0.523599	1.045978	0.343692	2	29	114	13.40
0.523599	0.992645	-1.723759	112	96	9	13.08
0.523599	0.864993	2.278281	25	101	2	13.32
-0.523599	0.831641	0.616218	118	17	102	13.92
0.523599	0.762244	-0.273349	25	117	11	13.42
0.523599	0.640596	-2.797608	28	108	5	13.82
-0.523599	0.571433	-1.188419	94	14	110	13.74
-0.523599	0.496451	0.593859	103	10	22	13.12
-0.523599	0.203748	0.590255	114	13	96	13.56
0.261799	2.881233	-2.582574	11	15	21	13.78
0.261799	2.664082	-1.071402	92	104	116	13.02
-0.261799	2.455966	-0.641220	4	2	27	13.24
-0.261799	2.349581	-2.702517	118	26	8	13.58
-0.261799	2.138223	1.678323	113	23	1	13.90
-0.261799	2.089241	-0.114193	119	16	18	13.80
0.261799	2.001437	0.381215	23	109	117	13.08
0.261799	1.909857	-0.381669	118	11	25	13.06
-0.261799	1.904882	-1.478089	11	24	108	13.60
-0.261799	1.756530	-2.105156	0	26	103	13.26
-0.261799	1.699788	2.452890	4	21	106	13.46
-0.261799	1.662363	0.915448	20	102	112	13.80
0.261799	1.617114	-1.572037	12	105	105	13.44
-0.261799	1.574060	2.783565	6	18	102	13.32
0.261799	1.504028	0.636812	19	107	12	13.04
0.261799	1.448123	-2.163292	4	24	116	13.34
-0.261799	1.433411	-1.035986	9	22	6	13.68
0.261799	1.433411	-1.035986	5	20	96	13.78
0.261799	1.413347	-1.339188	1	24	6	13.90
0.261799	1.135834	-1.431087	8	24	117	13.66
0.261799	1.050534	3.042579	4	13	98	13.20
-0.261799	1.045978	0.343692	114	21	111	13.72
-0.261799	1.025536	1.576859	104	14	101	13.88
-0.261799	0.992645	-1.723759	108	4	90	13.48
0.261799	0.929350	-2.910676	24	102	1	13.78
0.261799	0.866395	-2.492918	106	101	6	13.12
-0.261799	0.831641	0.616218	113	18	105	13.96
-0.261799	0.709924	0.218797	114	22	109	13.10
0.261799	0.700570	1.559208	2	29	4	13.50
-0.261799	0.685216	-1.712745	5	9	91	13.24
-0.261799	0.674054	1.013609	9	116	25	13.80
-0.261799	0.496451	0.593859	107	3	26	13.48
0.000000	2.719179	-1.780644	116	27	11	13.30
0.000000	2.478122	2.609777	100	103	15	13.24
0.000000	2.379497	0.561089	106	15	12	13.44
0.000000	2.343981	-1.040456	117	23	101	13.30
0.000000	1.982574	-1.115518	10	109	100	13.24
0.000000	1.909857	-0.381669	113	15	18	13.46
0.000000	1.732874	-0.951685	12	108	103	13.80
0.000000	1.506530	1.988858	111	19	104	13.26
0.000000	1.433411	-1.035986	4	22	8	13.36
0.000000	1.335669	0.897240	104	20	116	13.12
0.000000	1.325504	-1.671296	118	97	116	13.78
0.000000	1.310100	1.488307	105	17	106	13.58
0.000000	1.247695	1.809890	1	108	23	13.34
0.000000	1.045978	0.343692	111	20	111	13.12
0.000000	1.025536	1.576859	103	10	101	13.40
0.000000	0.906588	1.252948	104	10	100	13.04
0.000000	0.866395	-2.492918	103	103	6	13.98
0.000000	0.591903	2.010408	106	2	94	13.84
0.000000	0.203748	0.590255	1	29	7	13.92
-3.141593	2.881233	-2.582574	108	113	93	12.20
-3.141593	2.704512	1.488683	118	21	108	12.48
-3.141593	2.592629	0.909713	0	105	93	12.14
-3.141593	2.579248	-2.364801	14	104	97	12.60
-3.141593	2.404280	-0.174044	101	6	101	12.72
-3.141593	2.396274	-1.959260	23	100	118	12.12
-3.141593	2.379497	0.561089	11	109	24	12.28
-3.141593	2.356369	3.005869	1	97	13	12.34
-3.141593	2.349581	-2.702517	20	97	111	12.58
-3.141593	2.343981	-1.040456	114	1	93	12.30
-3.141593	2.295480	1.008277	15	112	29	12.32
-3.141593	2.187132	-0.479875	101	8	102	12.88
-3.141593	2.153910	-1.714959	112	106	21	12.38
-3.141593	2.115563	0.685730	4	102	101	12.06
